id_x,user_id,book_id,quantity,unit_price,timestamp,shipping,id_y,name,address,phone,email,id,title,author,genre,publisher,year,date,paid_price,user_key,author_set
84331,49844,21344,1,4925.0,2025-02-12 08:06:04.000,,49844,Rudolf Jacobs DC,"Apt. 643 2545 Abshire Radial, West Luischester, AZ 19758-1416",255 257 7209,fay@towne.example,21344,The Marshall Mathers LP,Rossana Cruickshank,Horror,Koren Publishers Jerusalem,1978,2025-02-12,4925.0,"fay@towne.example255 257 7209Apt. 643 2545 Abshire Radial, West Luischester, AZ 19758-1416","('rossana cruickshank',)"
79322,49361,21844,3,36.0,2024-10-26 06:48:00.000,,49361,Rev. Shae Sanford,,(368) 389-4660,betty_roob@kihn.test,21844,Batman Begins,"Louanne Cruickshank, Lakenya Boyer IV",Narrative nonfiction,Shire Books,2004,2024-10-26,108.0,betty_roob@kihn.test(368) 389-4660,"('lakenya boyer iv', 'louanne cruickshank')"
82295,48864,21547,1,54.25,2024-11-08 23:03:00.000,,48864,Bennett Homenick JD,"Suite 207 8409 Hauck Square, Jerryshire, FL 35202",776 714 9688,claude@lynch-tillman.test,21547,Paths of Glory,Donovan Bins,Mythopoeia,Bloomsbury Publishing Plc,-1,2024-11-08,54.25,"claude@lynch-tillman.test776 714 9688Suite 207 8409 Hauck Square, Jerryshire, FL 35202","('donovan bins',)"
80808,50860,21329,1,45.25,2024-11-29 08:54:48.000,,50860,Caprice Welch,"Apt. 260 485 Suzy Flat, Port Rafaelville, PA 29324",498 996 9085,ulrike_collier@huel.example,21329,WarioWare: Smooth Moves,Sean Harvey III,Fiction in verse,Verso Books,1951,2024-11-29,45.25,"ulrike_collier@huel.example498 996 9085Apt. 260 485 Suzy Flat, Port Rafaelville, PA 29324","('sean harvey iii',)"
85053,48560,21531,1,16.0,2025-01-12 17:28:00.000,,48560,Maryetta Shields,"Suite 343 218 Ebert Meadows, Lake Efrainborough, OR 87443-4283",(999) 754-1804,jed@auer.test,21531,Whiplash,Salvatore Mills,Horror,Edupedia Publications,2008,2025-01-12,16.0,"jed@auer.test(999) 754-1804Suite 343 218 Ebert Meadows, Lake Efrainborough, OR 87443-4283","('salvatore mills',)"
78328,51029,21621,1,71.75,2025-02-03 03:00:17.000,,51029,Twana Hartmann,"Apt. 425 6307 Emanuel Via, Dickstad, PA 19320-6188",(912) 908-0984,josh@west-beer.test,21621,Noli Me Tangere,Dominique Sipes,Crime/Detective,University of Alaska Press,1978,2025-02-03,71.75,"josh@west-beer.test(912) 908-0984Apt. 425 6307 Emanuel Via, Dickstad, PA 19320-6188","('dominique sipes',)"
78618,49604,21377,1,57.0,2024-08-16 17:32:05.000,NULL,49604,Jimmie Rolfson,"Apt. 838 680 Elton Mountain, Lake Esteban, ME 01887",694 851 7948,velva.lind@upton.test,21377,The Needle's Eye,"Sen. Amber Roberts, Prof. Augustus Konopelski",Classic,Hodder & Stoughton,1982,2024-08-16,57.0,"velva.lind@upton.test694 851 7948Apt. 838 680 Elton Mountain, Lake Esteban, ME 01887","('prof. augustus konopelski', 'sen. amber roberts')"
86056,49958,22007,1,45.0,2024-09-22 10:35:00.000,,49958,Cierra Runolfsdottir,"122 Evelin Curve, Kemmerchester, ND 07664-6291",559-082-0000,nyla.runte@bernhard-jacobson.example,22007,Civilization IV,Ambrose Ankunding,Legend,Flame Tree Publishing,1980,2024-09-22,45.0,"nyla.runte@bernhard-jacobson.example559-082-0000122 Evelin Curve, Kemmerchester, ND 07664-6291","('ambrose ankunding',)"
78403,48591,21673,2,44.99,2025-08-27 05:10:00.000,,48591,Courtney Aufderhar,"Apt. 659 83330 Schmeler Lodge, Napoleonborough, CO 90847-5961",660.002.1183,lettie@heidenreich.example,21673,Interstellar,Elias O'Kon,Fairy tale,Basic Books,2002,2025-08-27,89.98,"lettie@heidenreich.example660.002.1183Apt. 659 83330 Schmeler Lodge, Napoleonborough, CO 90847-5961","(""elias o'kon"",)"
86145,50253,21955,3,55.0,2024-11-06 11:33:00.000,NULL,50253,Ivy Rohan,"71598 Witting Forges, Robinton, NY 31933-3587",(142) 794-1625,lavette.altenwerth@reilly.example,21955,Slippery When Wet,Beverly McDermott,Fiction in verse,Churchill Livingstone,2000,2024-11-06,165.0,"lavette.altenwerth@reilly.example(142) 794-162571598 Witting Forges, Robinton, NY 31933-3587","('beverly mcdermott',)"
81974,49205,22023,1,14.0,2024-12-22 16:54:35.000,"Suite 925 6151 Agustin Trail, North Lottiehaven, UT 60979",49205,Dr. Leigh Marvin,"Suite 925 6151 Agustin Trail, North Lottiehaven, UT 60979",330.867.9979,jacques@reynolds.test,22023,Pokémon Silver,Cristin Deckow III,Fantasy,Palgrave Macmillan,2023,2024-12-22,14.0,"jacques@reynolds.test330.867.9979Suite 925 6151 Agustin Trail, North Lottiehaven, UT 60979","('cristin deckow iii',)"
79963,49481,21330,5,49.75,2025-07-17 17:52:30.000,,49481,Enrique Tillman,"946 Crona Station, South Garnettburgh, NC 74262",152-110-7880,lamont@runte.example,21330,As I Lay Dying,Sean Harvey III,Fanfiction,Signet Books,2006,2025-07-17,248.75,"lamont@runte.example152-110-7880946 Crona Station, South Garnettburgh, NC 74262","('sean harvey iii',)"
86480,50318,21600,1,2700.0,2024-10-30 21:51:00.000,,50318,Msgr. Merrie Osinski,"Apt. 821 566 Hahn Valleys, Maisieburgh, IL 66370",(230) 747-6464,joshua@russel-zulauf.example,21600,Specimen Days,Donovan Bins,Suspense/Thriller,Packt Publishing,1988,2024-10-30,2700.0,"joshua@russel-zulauf.example(230) 747-6464Apt. 821 566 Hahn Valleys, Maisieburgh, IL 66370","('donovan bins',)"
86366,50212,21667,1,60.99,2024-12-26 22:59:35.000,"Suite 356 84400 Kuphal Estates, South Sandimouth, NM 61206-0069",50212,Audria Goldner,"Suite 356 84400 Kuphal Estates, South Sandimouth, NM 61206-0069",(383) 445-0298,verdell@little.test,21667,Super Mario Bros. 3,"Mohamed Dach, Clyde Jacobson",Legend,Basic Books,2024,2024-12-26,60.99,"verdell@little.test(383) 445-0298Suite 356 84400 Kuphal Estates, South Sandimouth, NM 61206-0069","('clyde jacobson', 'mohamed dach')"
83189,50422,21371,1,54.25,2025-08-06 01:46:00.000,NULL,50422,Rev. Fredrick Wisoky,"Apt. 994 752 Bernarda Stream, Port Michaelmouth, DE 61614",972.108.9323,valery.green@vonrueden.example,21371,Pokémon LeafGreen,"Tamika Hayes, Julius Barrows",Folklore,Oberon Books,1945,2025-08-06,54.25,"valery.green@vonrueden.example972.108.9323Apt. 994 752 Bernarda Stream, Port Michaelmouth, DE 61614","('julius barrows', 'tamika hayes')"
83790,48486,21345,1,72.0,2024-09-07 11:34:47.000,,48486,Jolynn Hintz,"7823 Don Vista, Port Shainachester, CT 11420-6240",781-856-9025,francisca_gerlach@rutherford.example,21345,2001: A Space Odyssey,Mr. Dominque Becker,Suspense/Thriller,SAGE Publications,2022,2024-09-07,72.0,"francisca_gerlach@rutherford.example781-856-90257823 Don Vista, Port Shainachester, CT 11420-6240","('mr. dominque becker',)"
84685,49645,22018,4,55.0,2024-09-09 11:46:38.000,"Suite 686 893 Hui Crest, South Geoffrey, CT 50829-8662",49645,Joey Bradtke,"Suite 686 893 Hui Crest, South Geoffrey, CT 50829-8662",(198) 049-2402,ryan@becker.example,22018,Of Mice and Men,Rosalva Beer,Crime/Detective,Victor Gollancz Ltd,1998,2024-09-09,220.0,"ryan@becker.example(198) 049-2402Suite 686 893 Hui Crest, South Geoffrey, CT 50829-8662","('rosalva beer',)"
85224,49462,21317,1,59.0,2024-12-22 08:47:21.677,"Suite 905 536 Kub Plaza, Lake Isaura, NJ 39667-9285",49462,Maira Ebert,"Suite 905 536 Kub Plaza, Lake Isaura, NJ 39667-9285",130-570-5021,velia@macgyver-miller.example,21317,The House of Mirth,"Elmer Parker, Mireya Schroeder",Fable,St. Martin's Press,1990,2024-12-22,59.0,"velia@macgyver-miller.example130-570-5021Suite 905 536 Kub Plaza, Lake Isaura, NJ 39667-9285","('elmer parker', 'mireya schroeder')"
78150,50509,21451,1,75.75,2025-04-15 02:53:56.000,,50509,Jonathan Dare,"Apt. 398 22366 Sandy Orchard, South Kyrafurt, NH 39582-1412",(629) 540-5282,ceola@hackett.test,21451,L.A. Noire,Billy Dare,Fairy tale,Hay House,1985,2025-04-15,75.75,"ceola@hackett.test(629) 540-5282Apt. 398 22366 Sandy Orchard, South Kyrafurt, NH 39582-1412","('billy dare',)"
82972,48848,21883,1,32.5,2025-05-15 01:25:11.000,"Apt. 531 6169 Brandee Locks, Brakusfort, KY 37295-5476",48848,Clemente Fay,,805 622 1946,wilmer_hoeger@schuppe.example,21883,In a Glass Darkly,Rico Zemlak,Reference book,Black Sparrow Books,2009,2025-05-15,32.5,wilmer_hoeger@schuppe.example805 622 1946,"('rico zemlak',)"
80049,48551,21503,3,24.0,2024-03-28 14:45:32.000,"Suite 796 119 Rogahn Ferry, West Sorayatown, KY 93551-9741",48551,Earlene Mosciski,"Suite 796 119 Rogahn Ferry, West Sorayatown, KY 93551-9741",(271) 011-9048,maynard@mccullough.example,21503,Halo 2,Gonzalo Macejkovic,Mythology,Schocken Books,2022,2024-03-28,72.0,"maynard@mccullough.example(271) 011-9048Suite 796 119 Rogahn Ferry, West Sorayatown, KY 93551-9741","('gonzalo macejkovic',)"
85141,50024,21765,1,26.25,2025-04-15 16:00:00.000,,50024,Avery Yundt,"16698 Weissnat Estate, North Abramfurt, NV 55310",390 349 2523,millie_emmerich@dubuque.test,21765,The Great Escape,Maura Kuvalis DC,Fiction narrative,Blackie and Son Limited,1996,2025-04-15,26.25,"millie_emmerich@dubuque.test390 349 252316698 Weissnat Estate, North Abramfurt, NV 55310","('maura kuvalis dc',)"
84319,49665,21340,1,49.5,2024-01-16 22:35:24.000,NULL,49665,Teresia Herman,"Suite 422 80432 Gleason Fork, Lienhaven, TX 55509-0182",859.633.4783,charlie@rau.test,21340,BioShock,Benjamin Mills,Comic/Graphic Novel,Manning Publications,2011,2024-01-16,49.5,"charlie@rau.test859.633.4783Suite 422 80432 Gleason Fork, Lienhaven, TX 55509-0182","('benjamin mills',)"
83324,49705,21602,1,60.75,2025-08-13 10:25:00.000,,49705,Laurette Beier,"608 Mohr Spur, East Irena, OK 26374",492.591.8908,jerrell@bartell.test,21602,Banjo-Kazooie: Nuts & Bolts,Pres. Donya West,Textbook,Seagull Books,1838,2025-08-13,60.75,"jerrell@bartell.test492.591.8908608 Mohr Spur, East Irena, OK 26374","('pres. donya west',)"
85275,50241,21588,3,64.25,2024-03-02 15:45:44.000,,50241,Stanley Cronin,"Apt. 153 1747 Watsica Wall, Ryanshire, CA 87386",(753) 039-7180,elton_franecki@botsford.test,21588,Double Indemnity,Marlin Kuvalis,Tall tale,Casemate Publishers,1903,2024-03-02,192.75,"elton_franecki@botsford.test(753) 039-7180Apt. 153 1747 Watsica Wall, Ryanshire, CA 87386","('marlin kuvalis',)"
78199,48215,21521,1,52.99,2024-12-02 13:26:25.000,,48215,The Hon. Elvis Murphy,"Apt. 118 45020 Herzog Center, Lockmanview, VA 11184",752 707 3743,augustine.wuckert@schulist.test,21521,Wolfenstein: The New Order,Rosalva Beer,Western,Adis International,1832,2024-12-02,52.99,"augustine.wuckert@schulist.test752 707 3743Apt. 118 45020 Herzog Center, Lockmanview, VA 11184","('rosalva beer',)"
77772,49569,21525,1,32.0,2024-12-03 10:56:00.000,,49569,Neal Altenwerth,,405-816-8188,aurea_grady@hilpert.test,21525,Behold the Man,Myrtis Corwin,Short story,Hachette Book Group USA,2026,2024-12-03,32.0,aurea_grady@hilpert.test405-816-8188,"('myrtis corwin',)"
85024,50875,21934,1,44.5,2024-05-23 00:13:35.000,,50875,Timmy Waters,"Suite 350 64453 Conn Plain, Teddytown, ME 93937-2421",814-150-3843,leandro_pouros@beahan.example,21934,Star Wars: Episode IV – A New Hope,Caroyln Wilderman,Narrative nonfiction,Mascot Books,2000,2024-05-23,44.5,"leandro_pouros@beahan.example814-150-3843Suite 350 64453 Conn Plain, Teddytown, ME 93937-2421","('caroyln wilderman',)"
79190,47876,21834,3,27.5,2025-03-14 01:22:03.868,,47876,Eric Sauer,"Apt. 170 2326 Dean Branch, Kerryport, AL 55157-8582",140.213.9686,harrison.johnston@huel.example,21834,Oops!... I Did It Again,"Mercedez Welch, Alphonso Gulgowski",Mystery,Burns & Oates,2014,2025-03-14,82.5,"harrison.johnston@huel.example140.213.9686Apt. 170 2326 Dean Branch, Kerryport, AL 55157-8582","('alphonso gulgowski', 'mercedez welch')"
82741,49786,21309,1,27.5,2024-12-11 20:58:52.000,"2466 Langosh Forges, Port Abbeyton, WA 98102-0777",49786,Renato Braun II,"2466 Langosh Forges, Port Abbeyton, WA 98102-0777",221-559-9990,randall_hagenes@marvin.test,21309,Beauty and the Beast,Sue Stark,Textbook,Atlas Press,1976,2024-12-11,27.5,"randall_hagenes@marvin.test221-559-99902466 Langosh Forges, Port Abbeyton, WA 98102-0777","('sue stark',)"
86057,48663,21853,1,54.25,2024-12-04 03:12:00.000,"7808 Marcela Stream, Nitzschechester, SD 10189-4272",48663,Msgr. Will Nicolas,"7808 Marcela Stream, Nitzschechester, SD 10189-4272",492.787.3327,norman.paucek@gutkowski-wiegand.test,21853,The Dark Knight,"Rico Zemlak, Korey Rice V",Western,Bowes & Bowes,1980,2024-12-04,54.25,"norman.paucek@gutkowski-wiegand.test492.787.33277808 Marcela Stream, Nitzschechester, SD 10189-4272","('korey rice v', 'rico zemlak')"
84276,49440,21471,2,22.0,2024-10-30 06:33:36.000,,49440,Milton Schinner, ,804-729-6073,todd@little.example,21471,Call of Duty,Myrtis Corwin,Narrative nonfiction,HarperCollins,2026,2024-10-30,44.0,todd@little.example804-729-6073 ,"('myrtis corwin',)"
78161,47779,21722,1,33.5,2025-04-02 05:26:17.000, ,47779,Malisa Orn I, ,518.096.4806,cristopher_bednar@klein.test,21722,"Lock, Stock and Two Smoking Barrels",Prof. Remedios Powlowski,Fable,Kodansha,2019,2025-04-02,33.5,cristopher_bednar@klein.test518.096.4806 ,"('prof. remedios powlowski',)"
83658,49121,21783,3,64.0,2025-04-24 16:17:00.000,NULL,49121,Charley Howe,"Apt. 793 977 Stevie Bridge, North Phungbury, KY 57654",(425) 218-5971,fernando.toy@heller-klein.test,21783,Fair Stood the Wind for France,Raul Hoppe,Reference book,Target Books,2024,2025-04-24,192.0,"fernando.toy@heller-klein.test(425) 218-5971Apt. 793 977 Stevie Bridge, North Phungbury, KY 57654","('raul hoppe',)"
84353,50203,21480,2,51.0,2024-10-30 21:02:00.000,,50203,Yong Jacobson LLD,"Suite 592 404 Salvador Path, South Lupita, FL 52336-0033",616.488.1688,lenny.stanton@stanton.example,21480,Nine Coaches Waiting,Susannah Tremblay DC,Speech,Black Dog Publishing,1957,2024-10-30,102.0,"lenny.stanton@stanton.example616.488.1688Suite 592 404 Salvador Path, South Lupita, FL 52336-0033","('susannah tremblay dc',)"
85686,48772,21346,2,42.5,2024-12-15 04:41:24.000,,48772,Stephan Williamson,"Suite 275 38095 Oren Stream, East Milfordport, AZ 24945",(605) 066-6749,mariann.bashirian@heathcote-wilkinson.test,21346,Where Angels Fear to Tread,"Yesenia Raynor DDS, Hue Ondricka I, Lewis Boehm",Fantasy,DAW Books,2024,2024-12-15,85.0,"mariann.bashirian@heathcote-wilkinson.test(605) 066-6749Suite 275 38095 Oren Stream, East Milfordport, AZ 24945","('hue ondricka i', 'lewis boehm', 'yesenia raynor dds')"
78787,47666,21405,2,19.75,2025-04-02 07:04:43.000,"Apt. 658 765 Cherelle Highway, Gutmannshire, NC 87753-0780",47666,Abe Hirthe IV,"Apt. 658 765 Cherelle Highway, Gutmannshire, NC 87753-0780",968 497 3301,joyce.kihn@rau-jacobson.example,21405,La La Land,Jermaine Wehner,Fanfiction,Lion Hudson,2015,2025-04-02,39.5,"joyce.kihn@rau-jacobson.example968 497 3301Apt. 658 765 Cherelle Highway, Gutmannshire, NC 87753-0780","('jermaine wehner',)"
80080,49738,21822,1,30.99,2025-01-01 21:57:00.000,,49738,Fr. Fidel Lind,"Apt. 724 62560 Chadwick Mission, Wilsontown, TX 14363-9222",(886) 223-3690,stepanie.reynolds@kutch-lang.example,21822,Command & Conquer 4: Tiberian Twilight,Jaleesa Breitenberg DVM,Folklore,City Lights Publishers,1998,2025-01-01,30.99,"stepanie.reynolds@kutch-lang.example(886) 223-3690Apt. 724 62560 Chadwick Mission, Wilsontown, TX 14363-9222","('jaleesa breitenberg dvm',)"
83822,49816,22022,1,55.0,2025-02-04 10:54:08.000,,49816,Ulysses McDermott,"Suite 200 5036 Howard Island, West Christopher, VA 47896",(283) 344-2052,rudolf.barrows@osinski.test,22022,The Needle's Eye,"Sen. Amber Roberts, Prof. Augustus Konopelski",Classic,Carlton Books,1980,2025-02-04,55.0,"rudolf.barrows@osinski.test(283) 344-2052Suite 200 5036 Howard Island, West Christopher, VA 47896","('prof. augustus konopelski', 'sen. amber roberts')"
82065,48722,21481,1,18.0,2024-11-13 04:17:19.000,NULL,48722,Ezekiel Farrell,"Suite 240 3183 Leannon Plaza, Josiahville, ME 07599",692.514.4964,charlie@crona.example,21481,Oldeuboi,Ted Rutherford,Classic,Eel Pie Publishing,0,2024-11-13,18.0,"charlie@crona.example692.514.4964Suite 240 3183 Leannon Plaza, Josiahville, ME 07599","('ted rutherford',)"
78973,49981,21994,1,34.5,2024-10-24 14:48:59.000,,49981,Alfred Moore,"1502 Bauch Causeway, East Isaiasburgh, NV 76961-7124",330-197-2545,darrick.gorczany@herman.example,21994,The Widening Gyre,The Hon. Terence Klocko,Fable,Butterworth-Heinemann,2001,2024-10-24,34.5,"darrick.gorczany@herman.example330-197-25451502 Bauch Causeway, East Isaiasburgh, NV 76961-7124","('the hon. terence klocko',)"
85588,49388,21808,1,57.25,2025-06-12 19:35:05.000,"902 Oberbrunner Groves, Homenickhaven, NY 03052-4520",49388,Lisandra Heaney,"902 Oberbrunner Groves, Homenickhaven, NY 03052-4520",(957) 866-9226,martin@blick-grady.example,21808,The Wings of the Dove,"Antione O'Reilly, Josette Nikolaus DC",Speech,University of Chicago Press,1997,2025-06-12,57.25,"martin@blick-grady.example(957) 866-9226902 Oberbrunner Groves, Homenickhaven, NY 03052-4520","(""antione o'reilly"", 'josette nikolaus dc')"
83793,49844,21299,1,66.75,2025-04-11 12:06:48.000,,49844,Rudolf Jacobs DC,"Apt. 643 2545 Abshire Radial, West Luischester, AZ 19758-1416",255 257 7209,fay@towne.example,21299,Dangerous,Josette Nikolaus DC,Legend,Bantam Spectra,2025,2025-04-11,66.75,"fay@towne.example255 257 7209Apt. 643 2545 Abshire Radial, West Luischester, AZ 19758-1416","('josette nikolaus dc',)"
85641,50373,21770,2,17.0,2024-07-29 06:18:29.263,,50373,Steven Ankunding,"3451 Jacobson Trace, South Dalilatown, MS 41191",593-862-4299,raymon_kshlerin@muller.example,21770,Dwarf Fortress,Zoila Christiansen,Fairy tale,Basic Books,2003,2024-07-29,34.0,"raymon_kshlerin@muller.example593-862-42993451 Jacobson Trace, South Dalilatown, MS 41191","('zoila christiansen',)"
85082,49134,22041,1,41.0,2024-12-24 08:06:00.000,NULL,49134,Hiedi Murphy,"64358 Delmar Pine, Schimmelland, CO 28716-8179",808 388 4810,lindsay_ritchie@wehner.example,22041,The Legend of Zelda: Majora's Mask,"Adelia Lind, Floyd Cassin III",Western,Casemate Publishers,1985,2024-12-24,41.0,"lindsay_ritchie@wehner.example808 388 481064358 Delmar Pine, Schimmelland, CO 28716-8179","('adelia lind', 'floyd cassin iii')"
77732,48366,21560,2,18.75,2025-04-25 07:09:57.000,,48366,Lieselotte Frami IV, ,234-245-2588,wanda@hayes-wintheiser.test,21560,Super Smash Bros. Ultimate,Korey Rice V,Speech,University of California Press,1994,2025-04-25,37.5,wanda@hayes-wintheiser.test234-245-2588 ,"('korey rice v',)"
78675,50436,21734,1,52.0,2025-03-19 11:44:33.000,"970 Tristan Motorway, Sidneybury, LA 76853",50436,Tobias Marks,"970 Tristan Motorway, Sidneybury, LA 76853",699-439-5583,brad@bailey.example,21734,The Way Through the Woods,Felicita White DO,Fanfiction,HarperCollins,1979,2025-03-19,52.0,"brad@bailey.example699-439-5583970 Tristan Motorway, Sidneybury, LA 76853","('felicita white do',)"
80639,49256,21391,1,62.99,2024-12-29 04:24:00.000,,49256,Mrs. Vito Weissnat,"Apt. 875 1061 Wunsch Landing, Shieldsland, KS 77811",349-889-8902,colin@hagenes-yundt.test,21391,Portal,Josue Grady,Metafiction,Focal Press,2012,2024-12-29,62.99,"colin@hagenes-yundt.test349-889-8902Apt. 875 1061 Wunsch Landing, Shieldsland, KS 77811","('josue grady',)"
77594,50702,21904,1,40.5,2025-02-27 09:23:00.000,,50702,Msgr. Patti Nolan,"Apt. 893 92513 Aileen Streets, Danfort, NC 23676-9045",864.245.2401,monte@grady-turner.example,21904,The Sting,Alina Collier Esq.,Classic,Caister Academic Press,1992,2025-02-27,40.5,"monte@grady-turner.example864.245.2401Apt. 893 92513 Aileen Streets, Danfort, NC 23676-9045","('alina collier esq.',)"
81497,50792,22032,1,35.99,2025-04-11 09:14:12.000,,50792,Raul Abshire, ,575.399.3961,reena_breitenberg@auer.test,22032,Arms and the Man,Carroll Schultz,Historical fiction,Blackie and Son Limited,2005,2025-04-11,35.99,reena_breitenberg@auer.test575.399.3961 ,"('carroll schultz',)"
83519,50131,21443,1,22.0,2024-05-23 23:58:00.000,"Suite 160 1378 Leida Corners, Lake Darren, OR 50412",50131,Prof. Ailene Greenfelder,"Suite 160 1378 Leida Corners, Lake Darren, OR 50412",183-829-5012,rico@feest.example,21443,Pulp Fiction,"Lonnie Hilpert, Jae Bogisich",Historical fiction,Gaspereau Press,1984,2024-05-23,22.0,"rico@feest.example183-829-5012Suite 160 1378 Leida Corners, Lake Darren, OR 50412","('jae bogisich', 'lonnie hilpert')"
80647,48502,21533,2,52.5,2025-07-10 04:33:18.000,,48502,Troy Schimmel,"910 Bernarda Squares, Lake Rueben, TX 46506",326 954 9272,jarrett_jakubowski@collier.test,21533,Half-Life: Blue Shift,Garth Marvin,Fiction in verse,Salt Publishing,1876,2025-07-10,105.0,"jarrett_jakubowski@collier.test326 954 9272910 Bernarda Squares, Lake Rueben, TX 46506","('garth marvin',)"
77741,48478,21916,2,19.99,2024-07-22 12:36:28.092,NULL,48478,Gaston Muller,"Apt. 151 824 Kessler Brook, East Annabelle, MT 33304-2640",612 335 8091,johanne_ernser@lynch.example,21916,Crysis,"Dylan Upton, Fredda Brekke, Vernice Emard",Legend,Peace Hill Press,1983,2024-07-22,39.98,"johanne_ernser@lynch.example612 335 8091Apt. 151 824 Kessler Brook, East Annabelle, MT 33304-2640","('dylan upton', 'fredda brekke', 'vernice emard')"
78954,49489,21582,1,65.5,2025-10-17 13:00:00.000,,49489,Mervin Murray Ret.,"Suite 970 2547 Kling Curve, Lake Nenaport, ME 49193",351-241-6493,emmitt@bartoletti.example,21582,Have His Carcase,Marlin Kuvalis,Mythopoeia,Andrews McMeel Publishing,1993,2025-10-17,65.5,"emmitt@bartoletti.example351-241-6493Suite 970 2547 Kling Curve, Lake Nenaport, ME 49193","('marlin kuvalis',)"
85927,50388,21492,2,27.5,2025-05-26 12:59:57.000,,50388,Roberto Greenholt,"Suite 855 8033 Hai Drive, Hodkiewiczfurt, WV 53191",447.024.9708,daine@smitham-rowe.test,21492,What's Become of Waring,Yuette Parker,Biography/Autobiography,Pen and Sword Books,1985,2025-05-26,55.0,"daine@smitham-rowe.test447.024.9708Suite 855 8033 Hai Drive, Hodkiewiczfurt, WV 53191","('yuette parker',)"
82177,49595,21425,1,37.0,2024-07-20 08:25:00.000,,49595,Jon Flatley,,507 517 3509,mary_kub@mohr-predovic.example,21425,Whitney Houston,Angel Kuhic,Science fiction,Banner of Truth Trust,2023,2024-07-20,37.0,mary_kub@mohr-predovic.example507 517 3509,"('angel kuhic',)"
78224,49488,22041,5,42.75,2024-11-14 22:45:00.000,"94476 Roger Crossroad, Lake Leon, LA 75857",49488,Corey Runolfsson CPA,"94476 Roger Crossroad, Lake Leon, LA 75857",146.130.5038,verlie@johnston-schimmel.test,22041,The Legend of Zelda: Majora's Mask,"Adelia Lind, Floyd Cassin III",Western,Casemate Publishers,1985,2024-11-14,213.75,"verlie@johnston-schimmel.test146.130.503894476 Roger Crossroad, Lake Leon, LA 75857","('adelia lind', 'floyd cassin iii')"
81563,48007,21340,1,49.75,2024-08-03 11:27:09.000,NULL,48007,Ms. Rey Legros,"660 Daniel Shoal, Ferryborough, MT 17205-2531",(607) 498-5998,ernie.jacobson@torphy-spencer.example,21340,BioShock,Benjamin Mills,Comic/Graphic Novel,Manning Publications,2011,2024-08-03,49.75,"ernie.jacobson@torphy-spencer.example(607) 498-5998660 Daniel Shoal, Ferryborough, MT 17205-2531","('benjamin mills',)"
84243,51091,21372,1,33.75,2024-12-06 10:01:18.000,"Apt. 599 853 Renita Skyway, South Dominic, CO 88607",51091,Randy Lynch,"Apt. 599 853 Renita Skyway, South Dominic, CO 88607",902.018.4964,rufus_hammes@schaefer-oconnell.example,21372,Call of Duty: Black Ops III,Anton Moen,Mythopoeia,Candlewick Press,1977,2024-12-06,33.75,"rufus_hammes@schaefer-oconnell.example902.018.4964Apt. 599 853 Renita Skyway, South Dominic, CO 88607","('anton moen',)"
82386,49026,21385,1,29.99,2025-02-07 15:45:52.000,,49026,Rep. Forest Jerde,"Apt. 493 96156 Howell Groves, Lake Willieborough, CO 12534",212 228 9424,nga.oconnell@hilpert.test,21385,Twelve Monkeys,Earnest Glover,Mythology,Mascot Books,1983,2025-02-07,29.99,"nga.oconnell@hilpert.test212 228 9424Apt. 493 96156 Howell Groves, Lake Willieborough, CO 12534","('earnest glover',)"
83613,48093,22017,1,28.0,2025-02-11 09:12:41.000,NULL,48093,Justin Gutkowski,"846 Sipes Circle, East Nicolette, MT 47807",898 166 2980,richard@sporer.test,22017,"If Not Now, When?",Brandi Cole,Fantasy,St. Martin's Press,2010,2025-02-11,28.0,"richard@sporer.test898 166 2980846 Sipes Circle, East Nicolette, MT 47807","('brandi cole',)"
80812,49919,21396,1,51.0,2025-02-12 01:44:13.000,,49919,Mellisa Klein,"Apt. 247 497 Schaden Union, Port Elvia, VT 03528",969.808.1872,ema@kub.example,21396,Memento,Barb Lynch,Comic/Graphic Novel,Adis International,1992,2025-02-12,51.0,"ema@kub.example969.808.1872Apt. 247 497 Schaden Union, Port Elvia, VT 03528","('barb lynch',)"
78212,50285,21902,1,19.99,2024-11-16 06:43:37.000,NULL,50285,Zetta Stiedemann,"22776 Gibson Summit, Lake Kiethburgh, CA 38582-6355",285.465.6024,idella.beatty@bernier-mohr.example,21902,Backstreet's Back,Kizzie Purdy,Legend,Book League of America,1997,2024-11-16,19.99,"idella.beatty@bernier-mohr.example285.465.602422776 Gibson Summit, Lake Kiethburgh, CA 38582-6355","('kizzie purdy',)"
83227,47875,22030,2,15.0,2024-11-23 08:44:44.000,"2970 Leonardo Prairie, Walshville, MI 69684",47875,Helena Thompson,"2970 Leonardo Prairie, Walshville, MI 69684",231.572.5659,merle@waters-weimann.test,22030,Counter-Strike: Global Offensive,Franklyn Stokes VM,Folklore,Canongate Books,2009,2024-11-23,30.0,"merle@waters-weimann.test231.572.56592970 Leonardo Prairie, Walshville, MI 69684","('franklyn stokes vm',)"
79372,48875,21506,2,25.0,2024-05-14 05:09:00.000,NULL,48875,Gregorio Hermiston,"66748 Upton Heights, North Earle, NH 68212",342-718-3344,gearldine_fay@cremin.test,21506,Vile Bodies,Bobbie Bernier,Essay,Vintage Books,1978,2024-05-14,50.0,"gearldine_fay@cremin.test342-718-334466748 Upton Heights, North Earle, NH 68212","('bobbie bernier',)"
