id_x,user_id,book_id,quantity,unit_price,timestamp,shipping,id_y,name,address,phone,email,id,title,author,genre,publisher,year,paid_price,date,user_key,author_set
64241,47607,18988,1,64.25,2025-09-08 19:12:12.000,,47607,Dr. Antwan Ratke, ,818 764 4585,young.hettinger@kub-heller.example,18988,Se7en,Kimi Pacocha,Fanfiction,SAGE Publications,1980,64.25,2025-09-08,young.hettinger@kub-heller.example818 764 4585 ,"('Kimi Pacocha',)"
66412,44368,19177,2,14.0,2024-11-02 04:06:00.000,,44368,Jarrod Metz, ,576-079-4062,almeta@padberg.test,19177,The Usual Suspects,"Lyman O'Keefe, Msgr. Shante Weissnat, Edwin Koepp",Textbook,FabJob,2008,28.0,2024-11-02,almeta@padberg.test576-079-4062 ,"('Edwin Koepp', ""Lyman O'Keefe"", 'Msgr. Shante Weissnat')"
71860,46995,18959,1,50.5,2024-05-04 10:51:44.000,NULL,46995,Katherine Frami,"Apt. 868 774 Schmitt Port, West Michaeltown, NJ 29048",408.475.6822,ian.jerde@herman.example,18959,Lawrence of Arabia,"Tod Kris, Jenni Kautzer",Realistic fiction,Hodder Headline,2005,50.5,2024-05-04,"ian.jerde@herman.example408.475.6822Apt. 868 774 Schmitt Port, West Michaeltown, NJ 29048","('Jenni Kautzer', 'Tod Kris')"
68794,46433,19541,1,25.5,2024-06-26 21:33:54.000,,46433,Dayna Leffler,"Apt. 609 6866 Witting Prairie, New Johna, VA 12869",332-326-7479,derek.johnston@collins-turner.test,19541,The Golden Bowl,Laverne Lemke,Folklore,Legend Books,1979,25.5,2024-06-26,"derek.johnston@collins-turner.test332-326-7479Apt. 609 6866 Witting Prairie, New Johna, VA 12869","('Laverne Lemke',)"
72947,46111,19221,1,56.0,2024-10-09 11:11:00.000,,46111,Clyde Satterfield,"4226 Damon Track, North Olashire, NY 74055-2243",427 924 7362,blake@waelchi-strosin.example,19221,The Glory and the Dream,Clementina Dicki,Mystery,Parachute Publishing,1967,56.0,2024-10-09,"blake@waelchi-strosin.example427 924 73624226 Damon Track, North Olashire, NY 74055-2243","('Clementina Dicki',)"
70490,44658,19584,1,40.0,2024-10-20 23:09:08.000,"Suite 158 101 Kerri Inlet, Corkeryborough, TN 42661-3940",44658,Edwin Stracke,"Suite 158 101 Kerri Inlet, Corkeryborough, TN 42661-3940",933 103 3415,leeanne@botsford-flatley.example,19584,Fair Stood the Wind for France,Chante Stamm,Narrative nonfiction,Zondervan,1980,40.0,2024-10-20,"leeanne@botsford-flatley.example933 103 3415Suite 158 101 Kerri Inlet, Corkeryborough, TN 42661-3940","('Chante Stamm',)"
63296,47198,19015,1,63.25,2025-01-23 17:36:40.000,,47198,Dane Stokes,"8732 Kitty Bypass, Lateshachester, VT 60196-8652",(839) 490-2646,ellis.ernser@turner-conn.example,19015,Pokémon Blue,Arlinda Huel,Tall tale,Blackie and Son Limited,1843,63.25,2025-01-23,"ellis.ernser@turner-conn.example(839) 490-26468732 Kitty Bypass, Lateshachester, VT 60196-8652","('Arlinda Huel',)"
70511,45916,19520,3,28.75,2025-01-30 22:24:34.000,,45916,Laquanda Tremblay,"Apt. 431 343 Ollie Mission, West Leoniafurt, MT 42173-8989",366-937-7247,afton@ferry.example,19520,Appetite for Destruction,Homer Lebsack,Mythopoeia,Ten Speed Press,1995,86.25,2025-01-30,"afton@ferry.example366-937-7247Apt. 431 343 Ollie Mission, West Leoniafurt, MT 42173-8989","('Homer Lebsack',)"
71244,46991,19213,1,32.5,2024-06-28 18:54:00.000,NULL,46991,Mrs. Jewel Fadel,"Suite 101 283 Hickle Island, Lukeport, KS 10398",867.878.5603,carmelina.shields@weissnat.test,19213,Touch of Evil,Asa Rogahn,Classic,Matthias Media,1905,32.5,2024-06-28,"carmelina.shields@weissnat.test867.878.5603Suite 101 283 Hickle Island, Lukeport, KS 10398","('Asa Rogahn',)"
67399,46011,19432,1,28.5,2025-05-21 22:12:00.000,"Suite 231 894 Luciano Spring, West Rebecaview, WV 67744",46011,James Hegmann,"Suite 231 894 Luciano Spring, West Rebecaview, WV 67744",167-898-4002,numbers.grady@kulas.example,19432,Pokémon Shield,Demetria Lebsack,Narrative nonfiction,Indiana University Press,1976,28.5,2025-05-21,"numbers.grady@kulas.example167-898-4002Suite 231 894 Luciano Spring, West Rebecaview, WV 67744","('Demetria Lebsack',)"
65314,47102,19257,2,67.0,2025-01-31 00:55:35.000,,47102,Eden Cartwright,"Suite 928 1297 Dickens Hill, East Leo, MN 69339-9195",696.273.7586,rosario.witting@kling.test,19257,Shall not Perish,"Erick Dooley I, Morton Medhurst",Metafiction,Cloverdale Corporation,2016,134.0,2025-01-31,"rosario.witting@kling.test696.273.7586Suite 928 1297 Dickens Hill, East Leo, MN 69339-9195","('Erick Dooley I', 'Morton Medhurst')"
65996,45857,19287,1,39.25,2024-08-30 15:03:41.028,NULL,45857,Eric Brakus,"3314 Diamond Streets, Claudebury, GA 37517-7914",515-889-1235,christel@ankunding.test,19287,O Pioneers!,"Broderick Lebsack, Stefan Carter Esq.",Fanfiction,Mandrake Press,1995,39.25,2024-08-30,"christel@ankunding.test515-889-12353314 Diamond Streets, Claudebury, GA 37517-7914","('Broderick Lebsack', 'Stefan Carter Esq.')"
66943,44522,19565,1,66.5,2024-08-04 00:49:04.000,"97716 Mercedez Walks, South Jorge, AK 82518-4223",44522,Romana Greenfelder,"97716 Mercedez Walks, South Jorge, AK 82518-4223",(943) 531-1726,sandee@dicki.example,19565,Groundhog Day,Nadene Gorczany,Historical fiction,Addison-Wesley,1990,66.5,2024-08-04,"sandee@dicki.example(943) 531-172697716 Mercedez Walks, South Jorge, AK 82518-4223","('Nadene Gorczany',)"
73929,46420,19525,1,63.5,2024-08-30 14:36:00.000,,46420,Rueben Schinner,"Suite 228 376 Kuhn Common, Ryanberg, MN 80157-6649",(370) 086-3479,miles@emmerich-brakus.example,19525,In a Glass Darkly,Prof. Anastacia Howe,Essay,Matthias Media,1985,63.5,2024-08-30,"miles@emmerich-brakus.example(370) 086-3479Suite 228 376 Kuhn Common, Ryanberg, MN 80157-6649","('Prof. Anastacia Howe',)"
69068,44860,19165,1,32.25,2025-03-02 19:46:24.000,,44860,Mandie Walker,"27323 Young Club, New Teofilastad, PA 01531",519 119 5992,elizebeth_hoppe@ziemann-grant.example,19165,Helldorado,"Solange Marks, Donn Jaskolski",Historical fiction,G-Unit Books,1992,32.25,2025-03-02,"elizebeth_hoppe@ziemann-grant.example519 119 599227323 Young Club, New Teofilastad, PA 01531","('Donn Jaskolski', 'Solange Marks')"
72630,45242,19487,1,74.99,2024-08-23 23:16:00.000,,45242,Michale Kuhn DC,"6641 Jeannette Road, Grimeston, ME 62317",877 737 7023,antwan@graham-raynor.example,19487,Command & Conquer 4: Tiberian Twilight,Jarod Simonis DVM,Mythopoeia,André Deutsch,1991,74.99,2024-08-23,"antwan@graham-raynor.example877 737 70236641 Jeannette Road, Grimeston, ME 62317","('Jarod Simonis DVM',)"
67275,44644,19177,2,14.5,2024-11-15 03:24:06.000,"93239 Bong Isle, East Eldonfurt, MS 30945",44644,Marquis Johns PhD,"93239 Bong Isle, East Eldonfurt, MS 30945",181.395.8868,hector_ritchie@grady.example,19177,The Usual Suspects,"Lyman O'Keefe, Msgr. Shante Weissnat, Edwin Koepp",Textbook,FabJob,2008,29.0,2024-11-15,"hector_ritchie@grady.example181.395.886893239 Bong Isle, East Eldonfurt, MS 30945","('Edwin Koepp', ""Lyman O'Keefe"", 'Msgr. Shante Weissnat')"
68344,45496,19358,1,49.0,2025-06-26 12:20:24.000,"Suite 773 9031 Freeman Vista, Juliettatown, ID 60706-5676",45496,Sen. Nigel Romaguera,"Suite 773 9031 Freeman Vista, Juliettatown, ID 60706-5676",420-055-4855,nick@baumbach.example,19358,Super Mario Galaxy 2,Alex Ledner,Reference book,Pantheon Books at Random House,1989,49.0,2025-06-26,"nick@baumbach.example420-055-4855Suite 773 9031 Freeman Vista, Juliettatown, ID 60706-5676","('Alex Ledner',)"
71485,45421,19328,1,31.99,2024-08-04 02:41:11.000,NULL,45421,Griselda Hagenes DVM,"Apt. 699 222 Otha Springs, Darronshire, CA 15275-9633",935.372.0033,rachael@rodriguez.example,19328,Pac-Man,Tony O'Hara,Realistic fiction,Carnegie Mellon University Press,2026,31.99,2024-08-04,"rachael@rodriguez.example935.372.0033Apt. 699 222 Otha Springs, Darronshire, CA 15275-9633","(""Tony O'Hara"",)"
68754,45009,18942,1,22.75,2025-06-15 05:56:00.000,"855 Monte Stream, South Ilene, UT 39916-4716",45009,Rep. Tosha Collins,"855 Monte Stream, South Ilene, UT 39916-4716",889.305.5883,efrain.kuvalis@reinger.test,18942,That Hideous Strength,Eli Okuneva DC,Tall tale,Tate Publishing & Enterprises,2015,22.75,2025-06-15,"efrain.kuvalis@reinger.test889.305.5883855 Monte Stream, South Ilene, UT 39916-4716","('Eli Okuneva DC',)"
63821,45247,19453,2,27.5,2025-01-03 19:38:50.000,"57925 Lang Court, Port Shannonfurt, CA 64418",45247,Norman Kris,"57925 Lang Court, Port Shannonfurt, CA 64418",576 523 6598,reynaldo@hoppe.example,19453,The Thing,"Rocio Cremin, Lawerence Collins",Mystery,Firebrand Books,2026,55.0,2025-01-03,"reynaldo@hoppe.example576 523 659857925 Lang Court, Port Shannonfurt, CA 64418","('Lawerence Collins', 'Rocio Cremin')"
63021,45528,19345,3,59.75,2025-03-12 20:21:07.000,"92596 Pollich Crescent, Dickensmouth, VA 94779-6610",45528,Dallas Wisozk,"92596 Pollich Crescent, Dickensmouth, VA 94779-6610",128-289-0209,maple.reichert@ebert.test,19345,Pokémon Blue,Arlinda Huel,Tall tale,Newnes,1824,179.25,2025-03-12,"maple.reichert@ebert.test128-289-020992596 Pollich Crescent, Dickensmouth, VA 94779-6610","('Arlinda Huel',)"
62946,46221,18859,1,51.0,2025-04-04 20:24:24.000,,46221,Miss Mabel White,,184.238.8570,weldon@harber.test,18859,Pokémon Omega Ruby,"Deanne Cummerata, Aldo White",Metafiction,Emerald Group Publishing,2009,51.0,2025-04-04,weldon@harber.test184.238.8570,"('Aldo White', 'Deanne Cummerata')"
64982,46265,19353,1,15.0,2024-12-27 15:39:55.000,,46265,Amb. Leigh Robel,"5547 Johnson Valleys, South Harveyport, SD 88501",471 341 9298,andra.jakubowski@watsica.example,19353,A Clockwork Orange,Fr. Kacy Reilly,Fiction in verse,UCL Press,2006,15.0,2024-12-27,"andra.jakubowski@watsica.example471 341 92985547 Johnson Valleys, South Harveyport, SD 88501","('Fr. Kacy Reilly',)"
73695,46811,19107,2,73.99,2024-12-06 09:12:48.700,"Apt. 772 8642 Bayer Estates, Daliaport, PA 03547",46811,Anabel Beer,"Apt. 772 8642 Bayer Estates, Daliaport, PA 03547",543.489.1371,darcie.dicki@durgan-smith.example,19107,Halo 5: Guardians,Leone Ondricka IV,Crime/Detective,Bloomsbury Publishing Plc,1990,147.98,2024-12-06,"darcie.dicki@durgan-smith.example543.489.1371Apt. 772 8642 Bayer Estates, Daliaport, PA 03547","('Leone Ondricka IV',)"
65888,47128,19194,1,37.5,2024-06-27 22:44:00.000,,47128,Golda Weissnat,"Suite 498 86114 Doug Summit, Jayneville, WV 37728-2576",475-765-0262,yvone@hammes.test,19194,Super Smash Bros. Ultimate,Jasper Bogisich,Western,New Directions Publishing,1955,37.5,2024-06-27,"yvone@hammes.test475-765-0262Suite 498 86114 Doug Summit, Jayneville, WV 37728-2576","('Jasper Bogisich',)"
64079,47256,19355,1,40.5,2025-01-31 04:07:06.000,,47256,Clifford Kub,"Suite 246 56446 Dierdre Stravenue, North Rachaelborough, CT 53090",(515) 833-8371,wei.okon@connelly.example,19355,The Legend of Zelda: Breath of the Wild,"Alan O'Kon, Amb. Erline Funk",Humor,Unfinished Monument Press,1983,40.5,2025-01-31,"wei.okon@connelly.example(515) 833-8371Suite 246 56446 Dierdre Stravenue, North Rachaelborough, CT 53090","(""Alan O'Kon"", 'Amb. Erline Funk')"
62774,46324,19254,1,51.0,2024-11-05 20:59:00.000,"34757 Torphy Fields, East Ricarda, WA 05090-1834",46324,Alaina Bauch,"34757 Torphy Fields, East Ricarda, WA 05090-1834",698.842.4275,assunta@roberts.test,19254,Pale Kings and Princes,Mr. Era Olson,Tall tale,Voyager Books,2026,51.0,2024-11-05,"assunta@roberts.test698.842.427534757 Torphy Fields, East Ricarda, WA 05090-1834","('Mr. Era Olson',)"
70514,45078,19285,1,61.5,2024-08-20 20:59:00.000,"Suite 877 681 Houston Avenue, New Sandie, MA 97570-6804",45078,Sen. Dave Becker,"Suite 877 681 Houston Avenue, New Sandie, MA 97570-6804",609.362.2425,latanya@jerde.example,19285,Grave of the Fireflies,"Delmy Blanda, Arden Crooks, Huey Grady",Humor,Lion Hudson,1988,61.5,2024-08-20,"latanya@jerde.example609.362.2425Suite 877 681 Houston Avenue, New Sandie, MA 97570-6804","('Arden Crooks', 'Delmy Blanda', 'Huey Grady')"
72081,46150,19183,3,18.5,2024-11-04 14:07:34.000,"Apt. 897 34292 Farrell Crossing, Morganfort, OK 63835",46150,Rev. Aurora Hickle,"Apt. 897 34292 Farrell Crossing, Morganfort, OK 63835",756 969 9819,iris.cartwright@bogisich.test,19183,Fortnite,Sung Lindgren,Science fiction,Leaf Books,1981,55.5,2024-11-04,"iris.cartwright@bogisich.test756 969 9819Apt. 897 34292 Farrell Crossing, Morganfort, OK 63835","('Sung Lindgren',)"
63575,47080,18979,1,67.0,2024-12-03 21:12:00.000,,47080,Judie Kulas,"Suite 836 856 Bergnaum Mill, Jamilamouth, MN 45931-8467",(292) 746-7904,letisha.crona@haley-russel.test,18979,Jagged Little Pill,The Hon. Mac Thiel,Fantasy,Parachute Publishing,2015,67.0,2024-12-03,"letisha.crona@haley-russel.test(292) 746-7904Suite 836 856 Bergnaum Mill, Jamilamouth, MN 45931-8467","('The Hon. Mac Thiel',)"
66069,46147,19288,1,54.25,2025-03-02 08:30:01.000,,46147,Modesto Corwin,"Suite 349 3920 MacGyver Cape, South Rosy, ME 39760-2356",618-423-6457,blanca@kulas.test,19288,Nectar in a Sieve,"Salvador D'Amore, Crysta Armstrong",Fiction narrative,George Routledge & Sons,1982,54.25,2025-03-02,"blanca@kulas.test618-423-6457Suite 349 3920 MacGyver Cape, South Rosy, ME 39760-2356","('Crysta Armstrong', ""Salvador D'Amore"")"
63780,45871,18927,1,68.5,2025-01-24 22:24:58.142,,45871,Celine Aufderhar VM,"Suite 672 745 Mohamed Field, New Kenny, MN 26611-4016",322.043.0344,laurence_mcclure@kunde.example,18927,Dead Poets Society,Jann Leannon,Tall tale,Blackwell Publishing,1842,68.5,2025-01-24,"laurence_mcclure@kunde.example322.043.0344Suite 672 745 Mohamed Field, New Kenny, MN 26611-4016","('Jann Leannon',)"
71122,45528,19347,1,21.25,2025-04-13 03:37:00.000,"92596 Pollich Crescent, Dickensmouth, VA 94779-6610",45528,Dallas Wisozk,"92596 Pollich Crescent, Dickensmouth, VA 94779-6610",128-289-0209,maple.reichert@ebert.test,19347,Command & Conquer 3: Tiberium Wars,Delma Crooks,Essay,BBC Books,1989,21.25,2025-04-13,"maple.reichert@ebert.test128-289-020992596 Pollich Crescent, Dickensmouth, VA 94779-6610","('Delma Crooks',)"
70191,44380,19001,1,29.0,2024-11-28 08:01:40.000,"Apt. 270 92511 Konopelski Burgs, South Liliana, NE 88751-8626",44380,Colby Hintz,"Apt. 270 92511 Konopelski Burgs, South Liliana, NE 88751-8626",226 951 3860,hailey.pacocha@champlin.example,19001,The Legend of Zelda: Ocarina of Time,Elvin Hagenes,Legend,Bowes & Bowes,1989,29.0,2024-11-28,"hailey.pacocha@champlin.example226 951 3860Apt. 270 92511 Konopelski Burgs, South Liliana, NE 88751-8626","('Elvin Hagenes',)"
70163,44902,19044,1,60.25,2024-03-04 22:42:52.000,,44902,Joel Harber,"60923 Steuber Burgs, Penelopehaven, AZ 67908-7880",283-443-1265,ada_hane@pagac-kuvalis.test,19044,I Know Why the Caged Bird Sings,Nichole Wiza,Crime/Detective,Bison Books,2005,60.25,2024-03-04,"ada_hane@pagac-kuvalis.test283-443-126560923 Steuber Burgs, Penelopehaven, AZ 67908-7880","('Nichole Wiza',)"
70705,45729,19188,1,40.25,2025-10-06 23:36:00.000,,45729,Joanie Toy,"Suite 943 584 Dario Green, North Risa, AZ 50989-5863",571.042.3822,marcus_mitchell@gusikowski-stamm.test,19188,Day of the Tentacle,Thanh Prohaska,Comic/Graphic Novel,Etruscan Press,2016,40.25,2025-10-06,"marcus_mitchell@gusikowski-stamm.test571.042.3822Suite 943 584 Dario Green, North Risa, AZ 50989-5863","('Thanh Prohaska',)"
70960,46522,19219,1,25.0,2025-01-25 15:11:50.000,"Apt. 866 4525 Schultz Forges, New Anika, KY 44229-4285",46522,Parker Sipes,"Apt. 866 4525 Schultz Forges, New Anika, KY 44229-4285",460 004 8726,amos@kutch-harris.test,19219,Wii Music,Asa Rogahn,Horror,Taunton Press,2017,25.0,2025-01-25,"amos@kutch-harris.test460 004 8726Apt. 866 4525 Schultz Forges, New Anika, KY 44229-4285","('Asa Rogahn',)"
68406,47064,19366,1,29.0,2024-07-21 18:37:10.000,NULL,47064,The Hon. Apolonia Labadie,"Suite 892 260 Ernser Canyon, Lake Kassie, LA 04588-2376",759-651-9147,nicholle@steuber-smith.example,19366,Metroid Prime 2: Echoes,Andra Reilly,Metafiction,Ballantine Books,1979,29.0,2024-07-21,"nicholle@steuber-smith.example759-651-9147Suite 892 260 Ernser Canyon, Lake Kassie, LA 04588-2376","('Andra Reilly',)"
73337,47564,19574,2,53.5,2024-07-19 09:00:00.000,,47564,Miss Dona Fisher,"47931 Botsford Meadow, West Nan, GA 47842-9623",573 662 6385,shanna.breitenberg@mills.example,19574,The Truman Show,Vera Roob,Western,HarperTrophy,1998,107.0,2024-07-19,"shanna.breitenberg@mills.example573 662 638547931 Botsford Meadow, West Nan, GA 47842-9623","('Vera Roob',)"
65062,47360,19576,1,61.99,2024-06-05 11:21:00.000,,47360,Peter Little,"Suite 225 708 O'Kon Ridges, Josiahton, WA 43554",976-873-7195,tod_stroman@stehr.test,19576,PlayerUnknown's Battlegrounds,Rev. Luciano Goodwin,Tall tale,Blackie and Son Limited,1941,61.99,2024-06-05,"tod_stroman@stehr.test976-873-7195Suite 225 708 O'Kon Ridges, Josiahton, WA 43554","('Rev. Luciano Goodwin',)"
65522,46435,19314,1,32.75,2024-10-18 21:33:12.000,,46435,Cinthia Sanford,"Apt. 830 7354 Cedrick Road, East Todton, NC 42044-7408",411 810 0592,patrick@rempel.example,19314,Princess Mononoke,"Kaci Skiles, Tessa Pfeffer DC, Johnnie Hoeger",Short story,McGraw Hill Financial,1886,32.75,2024-10-18,"patrick@rempel.example411 810 0592Apt. 830 7354 Cedrick Road, East Todton, NC 42044-7408","('Johnnie Hoeger', 'Kaci Skiles', 'Tessa Pfeffer DC')"
63617,46649,19424,2,17.0,2025-04-21 14:27:00.000,NULL,46649,Tennille Waters V,"271 Owen Cove, Jorgebury, NH 88980",771.273.8109,vickie@donnelly.test,19424,Star Wars: Episode IV – A New Hope,Annabell Block Ret.,Realistic fiction,Shuter & Shooter Publishers,1984,34.0,2025-04-21,"vickie@donnelly.test771.273.8109271 Owen Cove, Jorgebury, NH 88980","('Annabell Block Ret.',)"
65197,45135,18880,2,71.99,2024-08-26 22:00:17.121,NULL,45135,Elvina Hegmann Jr.,"Apt. 842 6142 Renato Lights, Schmittfurt, MI 33570",287-677-6665,raymonde@mayert.test,18880,A Wednesday,"Rossana Koelpin, Normand Walter, Maynard Strosin CPA",Fiction in verse,Borgo Press,2026,143.98,2024-08-26,"raymonde@mayert.test287-677-6665Apt. 842 6142 Renato Lights, Schmittfurt, MI 33570","('Maynard Strosin CPA', 'Normand Walter', 'Rossana Koelpin')"
70730,46129,19389,1,22.5,2025-10-03 14:46:41.171,,46129,Chantel Thompson,"1826 Deckow Spurs, West Rodolfoton, UT 02801",505-931-1554,anderson.beier@will.example,19389,Toy Story 2,Jenni Kautzer,Suspense/Thriller,George Routledge & Sons,1981,22.5,2025-10-03,"anderson.beier@will.example505-931-15541826 Deckow Spurs, West Rodolfoton, UT 02801","('Jenni Kautzer',)"
67654,47516,19265,1,50.5,2024-08-05 11:48:40.000,"4453 Whitney Flats, North Roseanna, WA 15792-7907",47516,Hugh Prosacco CPA,"4453 Whitney Flats, North Roseanna, WA 15792-7907",429.549.6400,jenny@lowe-weissnat.test,19265,Happy Nation,"Fran Ritchie, Rebecca Torp",Mystery,Target Books,2021,50.5,2024-08-05,"jenny@lowe-weissnat.test429.549.64004453 Whitney Flats, North Roseanna, WA 15792-7907","('Fran Ritchie', 'Rebecca Torp')"
69810,45622,19516,2,36.25,2024-11-24 20:53:00.000,,45622,Alicia Schmeler,"88037 Powlowski Grove, South Greg, NV 86791",(568) 257-5413,palmer@senger.example,19516,Command & Conquer: Red Alert 3,Christin Johnson,Crime/Detective,Ignatius Press,1980,72.5,2024-11-24,"palmer@senger.example(568) 257-541388037 Powlowski Grove, South Greg, NV 86791","('Christin Johnson',)"
72978,44735,19065,2,18.75,2024-09-26 16:48:29.000,NULL,44735,Sherley Barton,"Suite 706 8695 Jorge Viaduct, West Scottieshire, NE 19857",904 072 7136,janna@dooley.example,19065,Pokémon White 2,Sen. Justin Haley,Western,Signet Books,1993,37.5,2024-09-26,"janna@dooley.example904 072 7136Suite 706 8695 Jorge Viaduct, West Scottieshire, NE 19857","('Sen. Justin Haley',)"
70823,45758,18895,2,39.75,2025-01-04 21:22:00.000,,45758,Marlyn Stanton, ,778-047-0504,almeta@torp-crona.test,18895,Interstellar,"Sondra O'Reilly, Christin Johnson",Mystery,New Village Press,,79.5,2025-01-04,almeta@torp-crona.test778-047-0504 ,"('Christin Johnson', ""Sondra O'Reilly"")"
69452,46295,19168,1,61.75,2024-11-23 08:18:08.000,"9767 Leo Circles, West Ross, ME 57754",46295,Dr. Landon Roberts,"9767 Leo Circles, West Ross, ME 57754",537 700 6592,clyde@parker-hansen.example,19168,Civilization VI,Armando Sipes DDS,Fable,McGraw Hill Financial,2021,61.75,2024-11-23,"clyde@parker-hansen.example537 700 65929767 Leo Circles, West Ross, ME 57754","('Armando Sipes DDS',)"
64913,46489,19510,4,16.5,2025-01-06 22:49:50.000,,46489,Emily Champlin,"Apt. 367 816 Schuppe Square, North Tennillefort, CA 50821",(207) 452-8536,wilbert@kub.example,19510,The Skull Beneath the Skin,Grant Von,Science fiction,André Deutsch,1848,66.0,2025-01-06,"wilbert@kub.example(207) 452-8536Apt. 367 816 Schuppe Square, North Tennillefort, CA 50821","('Grant Von',)"
68716,46247,19339,1,43.0,2024-10-18 21:49:49.000,NULL,46247,Blaine Dare,"186 Kertzmann Extension, Port Emile, DE 19908",292.368.3837,sherman_williamson@mcglynn.test,19339,Rocky,"Claudio Gleason, Mui Upton DC, Audrea Reynolds, Antonio Hettinger",Humor,Hawthorne Books,2002,43.0,2024-10-18,"sherman_williamson@mcglynn.test292.368.3837186 Kertzmann Extension, Port Emile, DE 19908","('Antonio Hettinger', 'Audrea Reynolds', 'Claudio Gleason', 'Mui Upton DC')"
71170,44926,19196,1,16.0,2024-09-02 02:12:24.000,,44926,Roderick Walter,"Apt. 496 5891 Brant Place, Herzogburgh, CA 93315-6088",405.970.6559,dorian@hirthe.test,19196,Clouds of Witness,"Tessa Pfeffer DC, Kaci Skiles, Johnnie Hoeger",Crime/Detective,HarperCollins,2002,16.0,2024-09-02,"dorian@hirthe.test405.970.6559Apt. 496 5891 Brant Place, Herzogburgh, CA 93315-6088","('Johnnie Hoeger', 'Kaci Skiles', 'Tessa Pfeffer DC')"
68194,44737,19197,1,43.5,2025-02-19 02:56:31.000,NULL,44737,Gov. Roy Fisher,"Apt. 836 72713 Shanahan Club, Port Nicol, NV 81818",(615) 571-5274,salvador@runolfsson.test,19197,Commandos 2: Men of Courage,Demetrice Brown,Legend,George H. Doran Company,2021,43.5,2025-02-19,"salvador@runolfsson.test(615) 571-5274Apt. 836 72713 Shanahan Club, Port Nicol, NV 81818","('Demetrice Brown',)"
70292,46701,18840,1,49.5,2024-08-15 08:26:18.000,NULL,46701,Donald Hills,"Apt. 421 6611 Salley Streets, Nolanberg, HI 34055",755 535 3380,jewel.kilback@kautzer.example,18840,Monster Hunter: World,Cathy Kovacek PhD,Historical fiction,Hodder Headline,2010,49.5,2024-08-15,"jewel.kilback@kautzer.example755 535 3380Apt. 421 6611 Salley Streets, Nolanberg, HI 34055","('Cathy Kovacek PhD',)"
68762,44459,18931,1,35.99,2024-10-13 03:23:20.605,NULL,44459,Dusty Nader,"808 Pat Terrace, Port Ozellburgh, MA 67239-8701",616.231.4974,ramiro@marks.example,18931,That Good Night,"Amos Schaden VM, Awilda Sauer Sr., Chantelle McLaughlin, Jenniffer Greenholt",Fable,Allen Ltd,2014,35.99,2024-10-13,"ramiro@marks.example616.231.4974808 Pat Terrace, Port Ozellburgh, MA 67239-8701","('Amos Schaden VM', 'Awilda Sauer Sr.', 'Chantelle McLaughlin', 'Jenniffer Greenholt')"
70729,47040,19411,1,44.75,2024-09-07 05:24:30.000,,47040,Rosalba Fritsch,"55564 Freida Parkways, Dickinsonfurt, MT 89666-0759",(927) 130-4675,raymundo.williamson@oberbrunner.test,19411,Pong,"Claudio Gleason, Antonio Hettinger",Tall tale,Gefen Publishing House,1998,44.75,2024-09-07,"raymundo.williamson@oberbrunner.test(927) 130-467555564 Freida Parkways, Dickinsonfurt, MT 89666-0759","('Antonio Hettinger', 'Claudio Gleason')"
73521,46823,19456,4,33.0,2025-02-13 13:49:04.000,,46823,Edwardo Rolfson, ,(683) 536-6316,otha.carter@bernier.test,19456,Hands All Over,Clarence Gulgowski,Folklore,Shoemaker & Hoard Publishers,2004,132.0,2025-02-13,otha.carter@bernier.test(683) 536-6316 ,"('Clarence Gulgowski',)"
71980,47057,19293,1,29.5,2025-02-08 18:26:00.000,"Suite 355 5807 McKenzie Stream, Walshhaven, IA 91577-8771",47057,Ashlee Halvorson III,"Suite 355 5807 McKenzie Stream, Walshhaven, IA 91577-8771",(480) 641-2780,jonathon@mraz.test,19293,The Bridge on the River Kwai,Arianne Beier,Fanfiction,Gefen Publishing House,1990,29.5,2025-02-08,"jonathon@mraz.test(480) 641-2780Suite 355 5807 McKenzie Stream, Walshhaven, IA 91577-8771","('Arianne Beier',)"
72932,46588,19231,1,15.0,2025-04-18 15:55:35.000,,46588,Antony Zieme,"Apt. 418 22058 Marcelene Circle, Lake Booker, FL 89205",(503) 439-4996,renetta.okeefe@williamson.test,19231,Call of Duty,"Garfield Blick, Olin Windler, Denisha Cassin",Fiction in verse,Orchard Books,2008,15.0,2025-04-18,"renetta.okeefe@williamson.test(503) 439-4996Apt. 418 22058 Marcelene Circle, Lake Booker, FL 89205","('Denisha Cassin', 'Garfield Blick', 'Olin Windler')"
71310,45386,19354,1,43.75,2025-06-05 13:20:00.000,NULL,45386,Grady Cole,"492 Stacy Tunnel, East Carlosview, IL 24506-2805",194-980-7068,caren_lang@gulgowski-runolfsdottir.example,19354,The Lord of the Rings: The Return of the King,Donn Jaskolski,Fable,Mandrake Press,2000,43.75,2025-06-05,"caren_lang@gulgowski-runolfsdottir.example194-980-7068492 Stacy Tunnel, East Carlosview, IL 24506-2805","('Donn Jaskolski',)"
